[2026-08-08T15:10:37.535Z] {"timestamp":1786201836000,"kind":"navigate","url":"http://localhost:3001/login","viewport":{"width":846,"height":382},"payload":{"reason":"pushState"}}
[2026-08-08T15:30:39.007Z] {"timestamp":1786203037140,"kind":"focusin","url":"http://localhost:3001/login","viewport":{"width":747,"height":382},"payload":{"target":{"tag":"input","id":null,"name":null,"type":"text","role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\pages\\Login.tsx:81","href":null,"text":"","selectorHint":"[data-loc=\"client\\src\\pages\\Login.tsx:81\"]"}}}
[2026-08-08T15:30:39.007Z] {"timestamp":1786203037186,"kind":"click","url":"http://localhost:3001/login","viewport":{"width":747,"height":382},"payload":{"target":{"tag":"input","id":null,"name":null,"type":"text","role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\pages\\Login.tsx:81","href":null,"text":"","selectorHint":"[data-loc=\"client\\src\\pages\\Login.tsx:81\"]"},"x":384,"y":350}}
[2026-08-08T15:30:39.007Z] {"timestamp":1786203037530,"kind":"scroll","url":"http://localhost:3001/login","viewport":{"width":747,"height":382},"payload":{"scrollX":0,"scrollY":1,"documentHeight":851,"viewportHeight":382}}
[2026-08-08T15:30:39.007Z] {"timestamp":1786203038079,"kind":"scroll","url":"http://localhost:3001/login","viewport":{"width":747,"height":382},"payload":{"scrollX":0,"scrollY":101,"documentHeight":851,"viewportHeight":382}}
[2026-08-08T15:30:39.007Z] {"timestamp":1786203038773,"kind":"scroll","url":"http://localhost:3001/login","viewport":{"width":747,"height":382},"payload":{"scrollX":0,"scrollY":302,"documentHeight":851,"viewportHeight":382}}
[2026-08-08T15:30:41.018Z] {"timestamp":1786203039279,"kind":"scroll","url":"http://localhost:3001/login","viewport":{"width":747,"height":382},"payload":{"scrollX":0,"scrollY":416,"documentHeight":851,"viewportHeight":382}}
[2026-08-08T15:30:43.051Z] {"timestamp":1786203041604,"kind":"scroll","url":"http://localhost:3001/login","viewport":{"width":747,"height":382},"payload":{"scrollX":0,"scrollY":468,"documentHeight":851,"viewportHeight":382}}
[2026-08-08T15:30:43.051Z] {"timestamp":1786203042140,"kind":"scroll","url":"http://localhost:3001/login","viewport":{"width":747,"height":382},"payload":{"scrollX":0,"scrollY":267,"documentHeight":851,"viewportHeight":382}}
[2026-08-08T15:39:39.004Z] {"timestamp":1786203577876,"kind":"focusout","url":"http://localhost:3001/login","viewport":{"width":747,"height":382},"payload":{"target":{"tag":"input","id":null,"name":null,"type":"text","role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\pages\\Login.tsx:81","href":null,"text":"","selectorHint":"[data-loc=\"client\\src\\pages\\Login.tsx:81\"]"},"value":""}}
[2026-08-08T15:39:39.004Z] {"timestamp":1786203577950,"kind":"focusin","url":"http://localhost:3001/login","viewport":{"width":747,"height":382},"payload":{"target":{"tag":"input","id":null,"name":null,"type":"text","role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\pages\\Login.tsx:81","href":null,"text":"","selectorHint":"[data-loc=\"client\\src\\pages\\Login.tsx:81\"]"}}}
[2026-08-08T15:39:39.004Z] {"timestamp":1786203578833,"kind":"focusout","url":"http://localhost:3001/login","viewport":{"width":747,"height":556},"payload":{"target":{"tag":"input","id":null,"name":null,"type":"text","role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\pages\\Login.tsx:81","href":null,"text":"","selectorHint":"[data-loc=\"client\\src\\pages\\Login.tsx:81\"]"},"value":""}}
[2026-08-08T15:39:39.004Z] {"timestamp":1786203578876,"kind":"focusin","url":"http://localhost:3001/login","viewport":{"width":747,"height":633},"payload":{"target":{"tag":"input","id":null,"name":null,"type":"text","role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\pages\\Login.tsx:81","href":null,"text":"","selectorHint":"[data-loc=\"client\\src\\pages\\Login.tsx:81\"]"}}}
[2026-08-08T15:39:45.008Z] {"timestamp":1786203583100,"kind":"focusout","url":"http://localhost:3001/login","viewport":{"width":747,"height":633},"payload":{"target":{"tag":"input","id":null,"name":null,"type":"text","role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\pages\\Login.tsx:81","href":null,"text":"","selectorHint":"[data-loc=\"client\\src\\pages\\Login.tsx:81\"]"},"value":""}}
[2026-08-08T15:39:45.008Z] {"timestamp":1786203583157,"kind":"focusin","url":"http://localhost:3001/login","viewport":{"width":747,"height":633},"payload":{"target":{"tag":"input","id":null,"name":null,"type":"text","role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\pages\\Login.tsx:81","href":null,"text":"","selectorHint":"[data-loc=\"client\\src\\pages\\Login.tsx:81\"]"}}}
[2026-08-08T15:39:49.017Z] {"timestamp":1786203587327,"kind":"focusout","url":"http://localhost:3001/login","viewport":{"width":375,"height":633},"payload":{"target":{"tag":"input","id":null,"name":null,"type":"text","role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\pages\\Login.tsx:81","href":null,"text":"","selectorHint":"[data-loc=\"client\\src\\pages\\Login.tsx:81\"]"},"value":""}}
[2026-08-08T15:39:55.003Z] {"timestamp":1786203593829,"kind":"focusin","url":"http://localhost:3001/login","viewport":{"width":375,"height":633},"payload":{"target":{"tag":"input","id":null,"name":null,"type":"text","role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\pages\\Login.tsx:81","href":null,"text":"","selectorHint":"[data-loc=\"client\\src\\pages\\Login.tsx:81\"]"}}}
[2026-08-08T15:39:55.003Z] {"timestamp":1786203593830,"kind":"focusout","url":"http://localhost:3001/login","viewport":{"width":375,"height":633},"payload":{"target":{"tag":"input","id":null,"name":null,"type":"text","role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\pages\\Login.tsx:81","href":null,"text":"","selectorHint":"[data-loc=\"client\\src\\pages\\Login.tsx:81\"]"},"value":""}}
[2026-08-08T15:39:55.003Z] {"timestamp":1786203593912,"kind":"focusin","url":"http://localhost:3001/login","viewport":{"width":375,"height":633},"payload":{"target":{"tag":"input","id":null,"name":null,"type":"text","role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\pages\\Login.tsx:81","href":null,"text":"","selectorHint":"[data-loc=\"client\\src\\pages\\Login.tsx:81\"]"}}}
[2026-08-08T15:40:01.128Z] {"timestamp":1786203597671,"kind":"focusout","url":"http://localhost:3001/login","viewport":{"width":375,"height":633},"payload":{"target":{"tag":"input","id":null,"name":null,"type":"text","role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\pages\\Login.tsx:81","href":null,"text":"","selectorHint":"[data-loc=\"client\\src\\pages\\Login.tsx:81\"]"},"value":""}}
[2026-08-08T15:40:07.004Z] {"timestamp":1786203606706,"kind":"focusin","url":"http://localhost:3001/login","viewport":{"width":375,"height":633},"payload":{"target":{"tag":"input","id":null,"name":null,"type":"text","role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\pages\\Login.tsx:81","href":null,"text":"","selectorHint":"[data-loc=\"client\\src\\pages\\Login.tsx:81\"]"}}}
[2026-08-08T15:40:11.005Z] {"timestamp":1786203609492,"kind":"change","url":"http://localhost:3001/login","viewport":{"width":375,"height":633},"payload":{"target":{"tag":"input","id":null,"name":null,"type":"text","role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\pages\\Login.tsx:81","href":null,"text":"","selectorHint":"[data-loc=\"client\\src\\pages\\Login.tsx:81\"]"},"value":"1000000000"}}
[2026-08-08T15:40:11.005Z] {"timestamp":1786203609492,"kind":"focusout","url":"http://localhost:3001/login","viewport":{"width":375,"height":633},"payload":{"target":{"tag":"input","id":null,"name":null,"type":"text","role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\pages\\Login.tsx:81","href":null,"text":"","selectorHint":"[data-loc=\"client\\src\\pages\\Login.tsx:81\"]"},"value":"1000000000"}}
[2026-08-08T15:40:11.005Z] {"timestamp":1786203609493,"kind":"focusin","url":"http://localhost:3001/login","viewport":{"width":375,"height":633},"payload":{"target":{"tag":"input","id":null,"name":null,"type":"password","role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\pages\\Login.tsx:100","href":null,"text":"","selectorHint":"[data-loc=\"client\\src\\pages\\Login.tsx:100\"]"}}}
[2026-08-08T15:40:11.005Z] {"timestamp":1786203609563,"kind":"click","url":"http://localhost:3001/login","viewport":{"width":375,"height":633},"payload":{"target":{"tag":"input","id":null,"name":null,"type":"password","role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\pages\\Login.tsx:100","href":null,"text":"","selectorHint":"[data-loc=\"client\\src\\pages\\Login.tsx:100\"]"},"x":166,"y":486}}
[2026-08-08T15:40:15.007Z] {"timestamp":1786203614580,"kind":"change","url":"http://localhost:3001/login","viewport":{"width":375,"height":633},"payload":{"target":{"tag":"input","id":null,"name":null,"type":"password","role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\pages\\Login.tsx:100","href":null,"text":"","selectorHint":"[data-loc=\"client\\src\\pages\\Login.tsx:100\"]"},"value":{"masked":true,"length":6}}}
[2026-08-08T15:40:15.007Z] {"timestamp":1786203614580,"kind":"focusout","url":"http://localhost:3001/login","viewport":{"width":375,"height":633},"payload":{"target":{"tag":"input","id":null,"name":null,"type":"password","role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\pages\\Login.tsx:100","href":null,"text":"","selectorHint":"[data-loc=\"client\\src\\pages\\Login.tsx:100\"]"},"value":{"masked":true,"length":6}}}
[2026-08-08T15:40:15.007Z] {"timestamp":1786203614580,"kind":"focusin","url":"http://localhost:3001/login","viewport":{"width":375,"height":633},"payload":{"target":{"tag":"button","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\pages\\Login.tsx:124","href":null,"text":"Se connecter","selectorHint":"[data-loc=\"client\\src\\pages\\Login.tsx:124\"]"}}}
[2026-08-08T15:40:15.007Z] {"timestamp":1786203614627,"kind":"click","url":"http://localhost:3001/login","viewport":{"width":375,"height":633},"payload":{"target":{"tag":"button","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\pages\\Login.tsx:124","href":null,"text":"Se connecter","selectorHint":"[data-loc=\"client\\src\\pages\\Login.tsx:124\"]"},"x":213,"y":594}}
[2026-08-08T15:40:15.007Z] {"timestamp":1786203614627,"kind":"submit","url":"http://localhost:3001/login","viewport":{"width":375,"height":633},"payload":{"target":{"tag":"form","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\pages\\Login.tsx:72","href":null,"text":"Identifiant Code personnel Vous avez oublié vos identifiants ? Se connecter","selectorHint":"[data-loc=\"client\\src\\pages\\Login.tsx:72\"]"}}}
[2026-08-08T15:40:15.007Z] {"timestamp":1786203614632,"kind":"focusout","url":"http://localhost:3001/login","viewport":{"width":375,"height":633},"payload":{"target":{"tag":"button","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\pages\\Login.tsx:124","href":null,"text":"","selectorHint":"[data-loc=\"client\\src\\pages\\Login.tsx:124\"]"},"value":null}}
[2026-08-08T15:40:17.010Z] {"timestamp":1786203615140,"kind":"navigate","url":"http://localhost:3001/","viewport":{"width":375,"height":633},"payload":{"reason":"pushState"}}
[2026-08-08T15:40:30.011Z] {"timestamp":1786203629941,"kind":"focusin","url":"http://localhost:3001/","viewport":{"width":375,"height":633},"payload":{"target":{"tag":"a","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\components\\BottomNav.tsx:26","href":"/accounts","text":"Comptes","selectorHint":"[data-loc=\"client\\src\\components\\BottomNav.tsx:26\"]"}}}
[2026-08-08T15:40:30.011Z] {"timestamp":1786203629995,"kind":"click","url":"http://localhost:3001/","viewport":{"width":375,"height":633},"payload":{"target":{"tag":"span","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\components\\BottomNav.tsx:36","href":null,"text":"Comptes","selectorHint":"[data-loc=\"client\\src\\components\\BottomNav.tsx:36\"]"},"x":106,"y":608}}
[2026-08-08T15:40:48.124Z] {"timestamp":1786203648044,"kind":"focusin","url":"http://localhost:3001/accounts","viewport":{"width":375,"height":633},"payload":{"target":{"tag":"a","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\components\\BottomNav.tsx:26","href":"/payments","text":"Paiements","selectorHint":"[data-loc=\"client\\src\\components\\BottomNav.tsx:26\"]"}}}
[2026-08-08T15:40:48.124Z] {"timestamp":1786203648108,"kind":"click","url":"http://localhost:3001/accounts","viewport":{"width":375,"height":633},"payload":{"target":{"tag":"span","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\components\\BottomNav.tsx:36","href":null,"text":"Paiements","selectorHint":"[data-loc=\"client\\src\\components\\BottomNav.tsx:36\"]"},"x":160,"y":609}}
[2026-08-08T15:41:00.740Z] {"timestamp":1786203660661,"kind":"focusin","url":"http://localhost:3001/payments","viewport":{"width":375,"height":633},"payload":{"target":{"tag":"a","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\components\\BottomNav.tsx:26","href":"/investments","text":"Investissements","selectorHint":"[data-loc=\"client\\src\\components\\BottomNav.tsx:26\"]"}}}
[2026-08-08T15:41:00.740Z] {"timestamp":1786203660724,"kind":"click","url":"http://localhost:3001/payments","viewport":{"width":375,"height":633},"payload":{"target":{"tag":"a","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\components\\BottomNav.tsx:26","href":"/investments","text":"Investissements","selectorHint":"[data-loc=\"client\\src\\components\\BottomNav.tsx:26\"]"},"x":246,"y":596}}
[2026-08-08T15:41:14.329Z] {"timestamp":1786203674261,"kind":"focusin","url":"http://localhost:3001/investments","viewport":{"width":375,"height":633},"payload":{"target":{"tag":"a","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\components\\BottomNav.tsx:26","href":"/settings","text":"Paramètres","selectorHint":"[data-loc=\"client\\src\\components\\BottomNav.tsx:26\"]"}}}
[2026-08-08T15:41:14.329Z] {"timestamp":1786203674324,"kind":"click","url":"http://localhost:3001/investments","viewport":{"width":375,"height":633},"payload":{"target":{"tag":"span","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\components\\BottomNav.tsx:36","href":null,"text":"Paramètres","selectorHint":"[data-loc=\"client\\src\\components\\BottomNav.tsx:36\"]"},"x":303,"y":605}}
[2026-08-08T15:55:32.739Z] {"timestamp":1786204532622,"kind":"focusin","url":"http://localhost:3001/settings","viewport":{"width":375,"height":633},"payload":{"target":{"tag":"a","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\components\\Header.tsx:38","href":"/","text":"","selectorHint":"[data-loc=\"client\\src\\components\\Header.tsx:38\"]"}}}
[2026-08-08T15:55:32.784Z] {"timestamp":1786204532664,"kind":"click","url":"http://localhost:3001/settings","viewport":{"width":375,"height":633},"payload":{"target":{"tag":"a","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\components\\Header.tsx:38","href":"/","text":"","selectorHint":"[data-loc=\"client\\src\\components\\Header.tsx:38\"]"},"x":45,"y":79}}
[2026-08-09T21:21:52.669Z] {"timestamp":1786310511128,"kind":"scroll","url":"http://localhost:3001/","viewport":{"width":375,"height":632},"payload":{"scrollX":0,"scrollY":2,"documentHeight":1000,"viewportHeight":632}}
[2026-08-09T21:21:56.667Z] {"timestamp":1786310515082,"kind":"focusin","url":"http://localhost:3001/","viewport":{"width":375,"height":632},"payload":{"target":{"tag":"button","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\pages\\Home.tsx:202","href":null,"text":"Cartes","selectorHint":"[data-loc=\"client\\src\\pages\\Home.tsx:202\"]"}}}
[2026-08-09T21:21:56.667Z] {"timestamp":1786310515153,"kind":"click","url":"http://localhost:3001/","viewport":{"width":375,"height":632},"payload":{"target":{"tag":"div","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\pages\\Home.tsx:206","href":null,"text":"","selectorHint":"[data-loc=\"client\\src\\pages\\Home.tsx:206\"]"},"x":174,"y":509}}
[2026-08-09T21:21:56.667Z] {"timestamp":1786310516392,"kind":"scroll","url":"http://localhost:3001/","viewport":{"width":375,"height":632},"payload":{"scrollX":0,"scrollY":367,"documentHeight":1000,"viewportHeight":632}}
[2026-08-09T21:21:58.669Z] {"timestamp":1786310517772,"kind":"focusout","url":"http://localhost:3001/","viewport":{"width":375,"height":632},"payload":{"target":{"tag":"button","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\pages\\Home.tsx:202","href":null,"text":"Cartes","selectorHint":"[data-loc=\"client\\src\\pages\\Home.tsx:202\"]"},"value":null}}
[2026-08-09T21:21:58.669Z] {"timestamp":1786310517777,"kind":"focusin","url":"http://localhost:3001/","viewport":{"width":375,"height":632},"payload":{"target":{"tag":"button","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\components\\Header.tsx:25","href":null,"text":"3","selectorHint":"[data-loc=\"client\\src\\components\\Header.tsx:25\"]"}}}
[2026-08-09T21:21:58.669Z] {"timestamp":1786310517842,"kind":"click","url":"http://localhost:3001/","viewport":{"width":375,"height":632},"payload":{"target":{"tag":"button","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\components\\Header.tsx:25","href":null,"text":"3","selectorHint":"[data-loc=\"client\\src\\components\\Header.tsx:25\"]"},"x":270,"y":60}}
[2026-08-09T21:22:00.714Z] {"timestamp":1786310518737,"kind":"focusout","url":"http://localhost:3001/","viewport":{"width":375,"height":632},"payload":{"target":{"tag":"button","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\components\\Header.tsx:25","href":null,"text":"3","selectorHint":"[data-loc=\"client\\src\\components\\Header.tsx:25\"]"},"value":null}}
[2026-08-09T21:22:00.714Z] {"timestamp":1786310518738,"kind":"focusin","url":"http://localhost:3001/","viewport":{"width":375,"height":632},"payload":{"target":{"tag":"button","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\components\\Header.tsx:31","href":null,"text":"","selectorHint":"[data-loc=\"client\\src\\components\\Header.tsx:31\"]"}}}
[2026-08-09T21:22:00.714Z] {"timestamp":1786310518786,"kind":"click","url":"http://localhost:3001/","viewport":{"width":375,"height":632},"payload":{"target":{"tag":"button","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\components\\Header.tsx:31","href":null,"text":"","selectorHint":"[data-loc=\"client\\src\\components\\Header.tsx:31\"]"},"x":316,"y":87}}
[2026-08-09T21:22:00.714Z] {"timestamp":1786310519257,"kind":"click","url":"http://localhost:3001/","viewport":{"width":375,"height":632},"payload":{"target":{"tag":"button","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\components\\Header.tsx:31","href":null,"text":"","selectorHint":"[data-loc=\"client\\src\\components\\Header.tsx:31\"]"},"x":316,"y":82}}
[2026-08-09T21:22:01.613Z] {"timestamp":1786310521507,"kind":"focusout","url":"http://localhost:3001/","viewport":{"width":375,"height":632},"payload":{"target":{"tag":"button","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\components\\Header.tsx:31","href":null,"text":"","selectorHint":"[data-loc=\"client\\src\\components\\Header.tsx:31\"]"},"value":null}}
[2026-08-09T21:22:01.614Z] {"timestamp":1786310521507,"kind":"focusin","url":"http://localhost:3001/","viewport":{"width":375,"height":632},"payload":{"target":{"tag":"a","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\components\\BottomNav.tsx:26","href":"/settings","text":"Paramètres","selectorHint":"[data-loc=\"client\\src\\components\\BottomNav.tsx:26\"]"}}}
[2026-08-09T21:22:01.614Z] {"timestamp":1786310521587,"kind":"click","url":"http://localhost:3001/","viewport":{"width":375,"height":632},"payload":{"target":{"tag":"a","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\components\\BottomNav.tsx:26","href":"/settings","text":"Paramètres","selectorHint":"[data-loc=\"client\\src\\components\\BottomNav.tsx:26\"]"},"x":295,"y":585}}
[2026-08-09T22:02:45.615Z] {"timestamp":1786312965028,"kind":"click","url":"http://localhost:3001/settings","viewport":{"width":927,"height":632},"payload":{"target":{"tag":"div","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\components\\BottomNav.tsx:17","href":null,"text":"Accueil Comptes Paiements Investissements Paramètres","selectorHint":"[data-loc=\"client\\src\\components\\BottomNav.tsx:17\"]"},"x":483,"y":599}}
[2026-08-09T22:02:45.615Z] {"timestamp":1786312965442,"kind":"focusin","url":"http://localhost:3001/settings","viewport":{"width":927,"height":632},"payload":{"target":{"tag":"a","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\components\\BottomNav.tsx:26","href":"/payments","text":"Paiements","selectorHint":"[data-loc=\"client\\src\\components\\BottomNav.tsx:26\"]"}}}
[2026-08-09T22:02:45.616Z] {"timestamp":1786312965523,"kind":"click","url":"http://localhost:3001/settings","viewport":{"width":927,"height":632},"payload":{"target":{"tag":"a","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\components\\BottomNav.tsx:26","href":"/payments","text":"Paiements","selectorHint":"[data-loc=\"client\\src\\components\\BottomNav.tsx:26\"]"},"x":461,"y":598}}
[2026-08-09T22:02:48.426Z] {"timestamp":1786312967220,"kind":"error","url":"http://localhost:3001/payments","viewport":{"width":927,"height":632},"payload":{"message":"Uncaught SyntaxError: The requested module '/src/data/defaultUsers.ts' does not provide an export named 'savePersistedUser'","filename":"http://localhost:3001/src/pages/Payments.tsx?t=1786312956291","lineno":14,"colno":32}}
[2026-08-09T22:05:31.845Z] {"timestamp":1786313131780,"kind":"focusin","url":"http://localhost:3001/payments","viewport":{"width":927,"height":632},"payload":{"target":{"tag":"button","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\pages\\Payments.tsx:147","href":null,"text":"Historique","selectorHint":"[data-loc=\"client\\src\\pages\\Payments.tsx:147\"]"}}}
[2026-08-09T22:05:31.845Z] {"timestamp":1786313131805,"kind":"click","url":"http://localhost:3001/payments","viewport":{"width":927,"height":632},"payload":{"target":{"tag":"button","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\pages\\Payments.tsx:147","href":null,"text":"Historique","selectorHint":"[data-loc=\"client\\src\\pages\\Payments.tsx:147\"]"},"x":688,"y":159}}
[2026-08-09T22:05:33.801Z] {"timestamp":1786313133167,"kind":"focusout","url":"http://localhost:3001/payments","viewport":{"width":927,"height":632},"payload":{"target":{"tag":"button","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\pages\\Payments.tsx:147","href":null,"text":"Historique","selectorHint":"[data-loc=\"client\\src\\pages\\Payments.tsx:147\"]"},"value":null}}
[2026-08-09T22:05:33.801Z] {"timestamp":1786313133168,"kind":"focusin","url":"http://localhost:3001/payments","viewport":{"width":927,"height":632},"payload":{"target":{"tag":"button","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\pages\\Payments.tsx:138","href":null,"text":"Effectuer un virement","selectorHint":"[data-loc=\"client\\src\\pages\\Payments.tsx:138\"]"}}}
[2026-08-09T22:05:33.801Z] {"timestamp":1786313133271,"kind":"click","url":"http://localhost:3001/payments","viewport":{"width":927,"height":632},"payload":{"target":{"tag":"button","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\pages\\Payments.tsx:138","href":null,"text":"Effectuer un virement","selectorHint":"[data-loc=\"client\\src\\pages\\Payments.tsx:138\"]"},"x":304,"y":143}}
[2026-08-09T22:05:35.809Z] {"timestamp":1786313133864,"kind":"scroll","url":"http://localhost:3001/payments","viewport":{"width":927,"height":632},"payload":{"scrollX":0,"scrollY":2,"documentHeight":1244,"viewportHeight":632}}
[2026-08-09T22:05:35.809Z] {"timestamp":1786313134636,"kind":"scroll","url":"http://localhost:3001/payments","viewport":{"width":927,"height":632},"payload":{"scrollX":0,"scrollY":401,"documentHeight":1244,"viewportHeight":632}}
[2026-08-09T22:05:43.802Z] {"timestamp":1786313142829,"kind":"scroll","url":"http://localhost:3001/payments","viewport":{"width":927,"height":632},"payload":{"scrollX":0,"scrollY":611,"documentHeight":1244,"viewportHeight":632}}
[2026-08-09T22:05:43.802Z] {"timestamp":1786313143342,"kind":"scroll","url":"http://localhost:3001/payments","viewport":{"width":927,"height":632},"payload":{"scrollX":0,"scrollY":137,"documentHeight":1244,"viewportHeight":632}}
[2026-08-09T22:05:45.154Z] {"timestamp":1786313144190,"kind":"scroll","url":"http://localhost:3001/payments","viewport":{"width":927,"height":632},"payload":{"scrollX":0,"scrollY":1,"documentHeight":1244,"viewportHeight":632}}
[2026-08-09T22:05:45.154Z] {"timestamp":1786313145028,"kind":"focusout","url":"http://localhost:3001/payments","viewport":{"width":927,"height":632},"payload":{"target":{"tag":"button","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\pages\\Payments.tsx:138","href":null,"text":"Effectuer un virement","selectorHint":"[data-loc=\"client\\src\\pages\\Payments.tsx:138\"]"},"value":null}}
[2026-08-09T22:05:45.154Z] {"timestamp":1786313145028,"kind":"focusin","url":"http://localhost:3001/payments","viewport":{"width":927,"height":632},"payload":{"target":{"tag":"a","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\components\\BottomNav.tsx:26","href":"/settings","text":"Paramètres","selectorHint":"[data-loc=\"client\\src\\components\\BottomNav.tsx:26\"]"}}}
[2026-08-09T22:05:45.154Z] {"timestamp":1786313145133,"kind":"click","url":"http://localhost:3001/payments","viewport":{"width":927,"height":632},"payload":{"target":{"tag":"a","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\components\\BottomNav.tsx:26","href":"/settings","text":"Paramètres","selectorHint":"[data-loc=\"client\\src\\components\\BottomNav.tsx:26\"]"},"x":622,"y":581}}
[2026-08-09T22:05:47.553Z] {"timestamp":1786313146429,"kind":"scroll","url":"http://localhost:3001/settings","viewport":{"width":927,"height":632},"payload":{"scrollX":0,"scrollY":1,"documentHeight":1410,"viewportHeight":632}}
[2026-08-09T22:05:49.555Z] {"timestamp":1786313147861,"kind":"focusin","url":"http://localhost:3001/settings","viewport":{"width":927,"height":632},"payload":{"target":{"tag":"button","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\pages\\Settings.tsx:162","href":null,"text":"Déconnexion","selectorHint":"[data-loc=\"client\\src\\pages\\Settings.tsx:162\"]"}}}
